ClusterSize,diff
1,47.9521399
1,57.5
2,42.69992663
2,39.55264594
1,30.92570755
1,40.70212026
1,48.84057971
1,42.59187621
1,30.37037037
1,50
1,63.43410688
1,30.0144648
1,52.85714286
1,42.75128866
2,61.20035698
2,44.3196005
2,44.57792208
2,35.85896474
1,30.12931034
1,52.89473684
1,41.75257732
2,34.48275862
2,51.42857143
1,57.34610918
1,61.34199134
1,53.16558442
1,40
1,100
1,30.8994709
1,47.25274725
1,67.45507884
4,55.73770492
4,49.09090909
4,38.92473118
4,45.09803922
1,33.33333333
2,93.75
2,95.88274045
2,96.08058608
2,96.25
3,87.53488372
3,82.91968945
3,78.19585534
1,26.15384615
2,35.2173913
2,46.21621622
2,40.74074074
2,38.88023538
1,80.76923077
1,38.07692308
1,30.89430894
1,34.44015444
1,57.32437257
1,29.41176471
1,46.47349506
1,61.11111111
1,100
2,43.93939394
2,57.64705882
4,72.4137931
4,73.56321839
4,72.58064516
4,66.29213483
1,34.32449903
2,46.22641509
2,47.48689485
2,87.38636364
2,90.16393443
5,77.63157895
5,80.07955936
5,87.14889761
5,89.04565631
5,33.33333333
1,38.85400314
1,41.69354839
1,81.00702576
1,77.94117647
1,41.81818182
1,25.49019608
1,29.0819209
1,29.54545455
6,67.9245283
6,80.85106383
6,67.44186047
6,68
6,54.34782609
6,76.47058824
83,76.8115942
83,72.4137931
83,48.57142857
83,48.21428571
83,91.89189189
83,94.64285714
83,75
83,72.15189873
83,93.82716049
83,93.84615385
83,93.87755102
83,58.53658537
83,81.48148148
83,60
83,93.33333333
83,88.23529412
83,95.74468085
83,88.46153846
83,89.36170213
83,89.28571429
83,78.57142857
83,67.39130435
83,97.91666667
83,100
83,93.47826087
83,100
83,40.90909091
83,93.18181818
83,96.42857143
83,97.61904762
83,96.55172414
83,97.36842105
83,92.85714286
83,26.82926829
83,76.92307692
83,95.23809524
83,95.65217391
83,40.90909091
83,69.23076923
83,90.24390244
83,95
83,94.73684211
83,89.47368421
83,91.17647059
83,80
83,45.16129032
83,91.66666667
83,88.88888889
83,88.23529412
83,96.2962963
83,94.11764706
83,82.14285714
83,87.5
83,93.5483871
83,33.33333333
83,89.65517241
83,91.42857143
83,89.18918919
83,93.75
83,97.2972973
83,87.87878788
83,94.73684211
83,71.79487179
83,91.42857143
83,93.93939394
83,86.11111111
83,90.90909091
83,91.42857143
83,96.96969697
83,96.77419355
83,97.05882353
83,79.41176471
83,73.33333333
83,92.85714286
83,97.2972973
83,88.88888889
83,97.22222222
83,55.55555556
83,68.18181818
83,92.30769231
83,85.18518519
83,100
83,96.55172414
45,95.12195122
45,88.23529412
45,92.68292683
45,94.44444444
45,91.89189189
45,94.87179487
45,92.30769231
45,93.47826087
45,95.45454545
45,95.55555556
45,77.27272727
45,83.72093023
45,93.47826087
45,31.11111111
45,84.44444444
45,46.34146341
45,95.12195122
45,93.47826087
45,97.56097561
45,87.17948718
45,45.45454545
45,97.22222222
45,94.28571429
45,100
45,97.05882353
45,100
45,55.88235294
45,100
45,96.42857143
45,100
45,90.90909091
45,96.875
45,100
45,100
45,100
45,73.68421053
45,97.36842105
45,90.47619048
45,94.59459459
45,96.15384615
45,93.87755102
45,88.15789474
45,30
45,86.92810458
45,58.12903226
1,35.38461538
1,93.73371548
2,91.74311927
2,87.07070707
1,84.3315508
1,75.18796992
1,75.07165
1,30.49223174
1,82.09277238
1,82.84883721
1,92.30769231
1,91.25702247
3,98.24561404
3,85
3,80.80808081
1,92.3726063
3,89.04109589
3,91.54795821
3,91.2962963
1,86.56716418
7,75
7,95.23809524
7,92.30769231
7,94.59459459
7,92.85714286
7,91.66666667
7,88.88888889
3,50
3,81.25
3,100
1,93.33333333
6,93.5483871
6,40
6,65.71428571
6,71.42857143
6,91.30434783
6,100
1,39.3442623
1,48.4375
1,44.31818182
1,82.10526316
1,64.1509434
1,89.50984883
1,63.2183908
1,97.6744186
3,82.70770771
3,83.80355277
3,47.22222222
2,46.98795181
2,38.46153846
1,44.16475973
1,47.56097561
1,53.33333333
1,30.64088983
1,38.43137255
1,65.11627907
1,95.74514991
1,95.50007705
1,92.77108434
2,53.22342
2,46.10402752
1,50.35167164
1,53.97131826
3,29.41176471
3,88.57142857
3,28.35820896
8,35.8974359
8,45.28301887
8,34.69387755
8,25.49019608
8,26.66666667
8,36.84210526
8,26.31578947
8,31.03448276
3,100
3,100
3,100
5,43.45034247
5,46.60894661
5,52.37999193
5,48.59209507
5,52.75303644
1,67.26190476
1,40.56372549
1,100
1,98.79518072
1,79.22077922
1,34.65457755
1,28.88888889
1,49.9017038
1,93.44902885
1,44.81967213
1,30.7869777
1,51.06060606
1,42.47943596
1,47.99107143
1,58.36804705
1,43.40690436
1,53.84615385
1,43.47826087
1,47.91666667
1,36.38549924
1,40.01937984
1,34.75769873
1,40.35714286
2,32.37927292
2,56.56140351
2,55.09458578
2,58.00813008
1,53.26716294
1,62.96296296
1,38.69565217
2,76.40931373
2,91.16306717
1,48.92241379
1,43.60047847
1,96.55172414
1,63.15789474
1,49.70401691
1,40
1,42.59259259
2,44.47455586
2,36.98009068
1,34.1754386
1,29.12621359
3,28
3,25.71428571
3,25.58139535
1,25.67567568
3,45.16602997
3,61.46184739
3,59.02304447
2,44.75423972
2,56.96637662
1,43.50904799
1,42.08333333
1,51.70940171
1,32.75862069
2,47.61904762
2,52.07156309
1,34.54545455
1,34.64912281
1,88.88888889
1,48.70833333
1,60.75630252
1,86.4664136
1,53.57142857
1,81.68168168
1,30
1,86.32478632
1,61.26712793
1,28
1,47.73105251
1,42.96296296
1,42.85714286
1,49.45054945
1,100
1,46.11650485
1,56.95402299
1,39.65811966
1,52.41269841
1,53.99179134
2,62.38017302
2,65.7509969
25,74.91557223
25,82.02054795
25,84.45385891
25,87.43970673
25,83.72770295
25,51.90928475
25,68.46405229
25,77.5
25,92.41666667
25,83.57963875
25,83.62573099
25,87.56097561
25,86.83333333
25,85.70114943
25,90.60984061
25,81.33333333
25,85.13513514
25,69.44444444
25,77.21518987
25,81.08108108
25,78.57142857
25,83.58208955
25,86.55487805
25,83.1292517
25,82.27157608
1,85.91492777
36,87.33333333
36,88.4057971
36,85.43299176
36,83.04048892
1,55.81599124
36,88.7962963
36,81.48076176
36,90.0862069
36,82.09876543
36,62.68036195
36,84.73404255
36,65.26315789
36,70
36,63.10606061
36,64.76671477
36,45.10416667
36,33.04843305
36,53.99305556
36,37.77078966
36,38.27300151
36,69.64285714
36,71.53222364
36,57.33752621
36,45.57019537
36,61.32297552
36,50.47380156
36,37.22222222
36,49.38465567
36,59.86017358
36,40.54945055
36,37.39605607
36,48.86363636
36,61.81598063
36,47.90688576
36,52.06060606
36,76.50304414
36,63.41176471
1,68.92857143
4,67.47685185
4,75.56094603
1,81.9158361
4,90.15492254
4,89.4138756
2,87.95031056
2,91.59090909
5,92.05721814
5,92.74361647
5,68.83239171
5,94.20168067
5,89.52991453
3,74.93154436
3,94.87179487
3,96.15384615
1,88.42105263
2,89.00735598
2,81.53846154
1,85.84090571
6,89.6
6,83.46456693
6,83.87096774
6,85.26436782
6,90.58243987
6,85.50401427
2,89.18918919
2,91.80327869
2,91.71531208
2,94.32404541
2,90.52238806
2,90.22383147
1,41.73049645
1,51.64005806
1,29.62962963
2,46.78317152
2,40.53156146
2,68.51851852
2,65.51724138
2,35.50724638
2,58.75537901
1,52.01492537
2,44.61979914
2,42.02462772
1,56.1026936
1,51.7649846
1,45.47413793
1,32.8125
1,43.50945858
1,38.23529412
1,30.3030303
2,35.88755708
2,56.54414757
2,44.04761905
2,54.03921569
1,93.33333333
1,28.26086957
1,48.41628959
1,55.76923077
2,38.12636166
2,41.92417968
1,51.05438402
1,69.92636908
1,35.54216867
1,51.61290323
1,36.73469388
1,41.63405088
2,38.32199546
2,44.3053071
1,87.5
1,30
1,36.60130719
1,47.58974359
1,38.22410148
7,89.3557423
7,90.36979969
7,84.31372549
7,95.70912376
7,93.89332004
7,89.81880932
7,89.44262295
2,46.99872286
2,26.82629251
1,68
2,38.12724014
2,34
1,63.66666667
2,50.35885167
2,36.72164685
1,42.59259259
1,93.61702128
2,52.24358974
2,45.5988456
1,51.97475792
1,47.05882353
1,66.55145929
1,37.23684211
1,42.55952381
1,84.76190476
4,40.96385542
4,56.09756098
4,49.33333333
4,57.8313253
2,45.12794004
2,58.62462006
1,55.76923077
2,48.11320755
2,38.91129032
1,48.38709677
1,50.0621118
1,28.8974359
2,93.36601307
2,89.30434783
1,39.97545008
1,55.45945946
1,47.5
1,94.76600985
1,28.18554396
2,42.18181818
2,33.67346939
1,88.87061404
1,33.60030511
1,47.32142857
1,43.56617647
2,33.48484848
2,41.48148148
1,53.33333333
1,38.97414337
1,43.780135
1,52.76653171
2,44.87179487
2,50.19351717
1,50.48728814
1,36.42857143
1,26.04248623
1,48.71428571
1,45.11627907
1,54.19607843
2,59.11513859
2,33.33333333
1,46.74698795
1,61.32985658
1,31.25203252
1,36.17021277
1,45.87628866
1,88.37365591
1,40.85315833
2,51.28728414
2,42.55765199
2,49.59546926
2,50.50505051
1,27.77777778
3,47.45305418
3,46.62698413
3,37.37604882
1,52.04081633
1,47.97619048
1,47.27662179
2,57.03313583
2,53.82661162
1,45.11241447
4,29.16666667
4,34.88372093
4,34.04255319
4,30.43478261
2,88.33333333
2,94.44444444
1,50.3046595
1,76.64092664
1,53.98268398
1,54.71698113
1,39.19167177
2,56.04459412
2,47.44789254
1,92.98245614
1,45.52730697
1,46.875
1,38
1,50.41208791
1,79.35897436
1,45.23809524
1,91.36528029
3,43.52226721
3,49.76452119
3,52.77234181
1,31.64845173
2,54.64646465
2,54.61121157
1,39.81481481
2,42.24089636
2,48.87241273
1,91.07142857
1,49.73149214
2,50.66585956
2,55.2238806
1,95.40229885
2,42.87045666
2,59.21311475
1,76.24220669
1,43.82937154
1,41.15384615
1,43.32242924
1,50.64102564
2,54.58333333
2,37.53561254
1,51.01108937
1,34.09090909
1,44.30287586
1,54.16666667
1,37.91143424
1,26.45502646
1,50.66666667
2,48.12277336
2,50.85340192
2,47.01309329
2,56.25925926
1,57.53424658
1,48.73626374
1,52.08333333
1,39.97695853
1,40.64864865
1,51.06125971
1,98.27586207
1,51.33333333
1,38.16993464
2,100
2,98.5915493
1,56.60377358
1,43.21017862
1,91.89614477
1,94.84536082
1,49.22846442
2,86.78625954
2,88.58350951
2,49.31899642
2,42.52466952
1,55.73770492
2,54.35606061
2,40.19680379
1,46.2962963
1,52.31168831
2,39.53488372
2,27.53623188
1,54.59806564
1,92
1,32.71221532
1,82.69230769
2,55.26315789
2,65.71428571
1,55.22971652
1,46.07843137
2,48.75998319
2,39.02613677
1,47.23842196
1,49.0169389
2,82.96221323
2,86.38309256
1,43.46610762
2,35.75310559
2,37.15056873
1,40.38709677
1,43.67450731
1,43.24324324
1,40.25245442
1,81.05042017
1,25.6462585
1,60.26570048
2,43.52451434
2,49.58500669
1,55.62200957
1,44.20779221
1,51.01200686
4,38.23529412
4,38.66666667
4,36.36363636
4,34.28571429
1,43.07692308
2,32.72727273
2,26.78571429
1,50
1,82.66887496
1,72.22222222
1,91.84696247
2,93
2,62.24406224
3,36.48648649
3,26.2295082
3,42.85714286
2,40.31177355
2,58.5
1,45.88884659
1,25.55614407
4,43.47826087
4,40
4,33.33333333
4,27.27272727
7,26.47058824
7,26.31578947
7,27.5862069
7,34.375
7,31.03448276
7,39.51612903
7,61.76122931
1,44.44444444
4,68.98864809
4,58.92857143
4,28.57142857
4,32.60869565
1,95.83333333
1,98.14814815
3,88.24561404
3,90.30070755
3,98.07692308
5,92.13943951
5,93.11111111
5,74.50980392
5,27.20360462
5,68.32107843
1,41.66666667
1,25.77464789
1,54.54545455
1,83.06681271
1,46.38554217
9,66.66666667
9,68.75
9,26.15384615
9,29.23076923
9,28
9,72.97297297
9,71.92982456
9,70
9,70.49180328
1,52
1,96.36363636
1,47.82608696
1,49.02597403
1,53.82991117
1,30.48780488
1,54.54545455
2,32.91380625
2,28.33333333
1,89.64285714
1,51.31707317
1,42.33918129
1,56
1,43.01369863
1,53.39635854
1,46.93877551
2,82.88624788
2,65.05376344
1,45.83333333
1,55.74136009
1,41.49038462
5,54.15778252
5,47.34693878
5,51.36275146
5,49.21212121
5,54.93443754
2,43.82227632
2,54.6366528
1,55.1048951
1,42.23684211
8,72.05882353
8,72.22222222
8,61.76470588
8,36.66666667
8,41.37931034
8,50
8,62.85714286
8,26.82926829
6,86.4498645
6,94.11764706
6,87.08558746
6,82.55131965
6,88.11881188
6,31.86813187
1,87.76148583
2,39.77272727
2,37.18539525
5,81.2484994
5,85.29715762
5,78.71259176
5,96.77419355
5,82.48772504
3,35.83050847
3,39.90216632
3,43.56357928
3,54.54545455
3,77.5862069
3,69.84126984
1,28.04878049
2,40.74074074
2,35.36575465
2,53.36927224
2,38.04573805
1,47.3992674
1,80.48128342
1,42.42424242
1,72.22222222
48,77.77777778
48,80.55555556
48,75
48,67.64705882
48,75
48,69.76744186
48,50.98039216
48,90.625
48,94.20289855
48,35.38461538
48,32.69230769
48,94.64285714
48,94.02985075
48,93.33333333
48,81.66666667
48,89.65517241
48,75.40983607
48,95.38461538
48,98
48,51.02040816
48,85.45454545
48,86.8852459
48,88
48,86.20689655
48,91.66666667
48,25.49019608
48,72.72727273
48,90
48,55.22807018
48,45.45454545
48,38.98305085
48,85
48,88.88888889
48,91.37931034
48,28.57142857
48,88.0952381
48,91.04477612
48,58.06451613
48,48.71794872
48,81.39534884
48,92.30769231
48,61.36363636
48,70
48,90.47619048
48,93.84615385
48,97.72727273
48,87.87878788
48,30.43478261
44,93.18181818
44,90.90909091
44,79.48717949
44,48.88888889
44,39.53488372
44,77.94117647
44,88.63636364
44,96.1038961
44,38.0952381
44,56.81818182
44,27.90697674
44,33.33333333
44,81.81818182
44,93.75
44,27.77777778
44,41.97530864
44,68.29268293
44,38
44,97.91666667
44,90.14084507
44,31.37254902
44,87.5
44,87.5
44,89.70588235
44,38.46153846
44,25.80645161
44,51.85185185
44,93.47826087
44,89.23076923
44,87.23404255
44,80.55555556
44,30.76923077
44,89.18918919
44,94.23076923
44,88.31168831
44,34.56790123
44,93.75
44,96.38554217
44,90.90909091
44,79.06976744
44,84.26966292
44,85.24590164
44,91.56626506
44,47.36842105
8,48.91304348
8,60
8,67.81609195
8,45.76271186
8,92.59259259
8,97.22222222
8,85.96491228
8,75.67567568
38,26.08695652
38,95.52238806
38,40.57971014
38,72.05882353
38,80
38,77.27272727
38,76.25
38,79.03225806
38,93.44262295
38,92.23300971
38,94.04761905
38,66.12903226
38,77.63157895
38,96.55172414
38,90.4109589
38,85.50724638
38,91.66666667
38,26.76056338
38,78.57142857
38,61.66666667
38,86.98612863
38,97.5308642
38,90.58823529
38,94.54545455
38,90.58823529
38,92.85714286
38,91.80327869
38,90.58823529
38,66.66666667
38,89.0625
38,92.94117647
38,88.52459016
38,91.66666667
38,71.91011236
38,84.09090909
38,29.09090909
38,56.89655172
38,35.8490566
4,77.77777778
4,85.14851485
4,81.81818182
4,83.33333333
6,27.08333333
6,92.39130435
6,86.66666667
6,95.12195122
6,77.27272727
6,78.31325301
11,97.22222222
11,89.01098901
11,97.56097561
11,83.33333333
11,88.46153846
11,81.91489362
11,95
11,89
11,92.22222222
11,83.01886792
11,33.89830508
1,29.11392405
3,86.15692154
3,78.68852459
3,93.84615385
41,47.76119403
41,40.32258065
41,96.66666667
41,43.63636364
41,100
41,93.44262295
41,61.11111111
41,91.66666667
41,96.2962963
41,88.70967742
41,90.16393443
41,78.68852459
41,77.77777778
41,70.68965517
41,78.57142857
41,95.55555556
41,91.74603175
41,95.74468085
41,91.4893617
41,58.33333333
41,87.23404255
41,93.75
41,100
41,94.23076923
41,100
41,96.07843137
41,95
41,94.11764706
41,25.53191489
41,55.55555556
41,97.2972973
41,79.24528302
41,72.4137931
41,92.15686275
41,67.64705882
41,34.28571429
41,85
41,88.46153846
41,78.78787879
41,96.66666667
41,29.03225806
2,57.71428571
2,70.09419152
1,68.71957157
1,46.36566956
1,53.44827586
2,88.54736842
2,88.25126496
1,73.97727273
1,96.03960396
1,43.67301232
1,82.8009828
1,55.73374061
1,52.70908586
1,100
1,100
1,81.9967923
1,91.11111111
1,88.88888889
1,85.80901857
1,81.94534808
1,93.58974359
1,52.81491907
1,52.02898551
2,65.77588825
2,54.78651685
1,45.83333333
2,93.60558225
2,97.87234043
2,46.34146341
2,52.33384069
1,40.38461538
1,50
1,72.97297297
1,45.9798159
1,43.47878351
1,76.92307692
2,39.58844226
2,43.21428571
1,89.03903904
1,31.25
1,28.61526659
1,35.53158706
2,45.65217391
2,32.14285714
2,42.44897959
2,53.14379442
1,48
1,51.11111111
1,42.32954545
1,41.55278874
2,93.05116178
2,90.85969573
1,93.93939394
1,60.2669026
1,43.47826087
1,91.44262295
1,46.84684685
1,49.39613527
5,94.66666667
5,98.24561404
5,96.1038961
5,92
5,95.97953216
1,91.51767152
2,37.61261261
2,86.8654311
1,57.14285714
1,90.90909091
1,46.875
2,45.03202741
2,38.28867761
2,45.67901235
2,47.38013699
2,39.07801956
2,54.68049686
1,92.42424242
1,48.57142857
2,39.18918919
2,29.8245614
1,34.7826087
1,30
1,28.94736842
2,56.91358025
2,50.54945055
2,34.56790123
2,34.72222222
1,94.11764706
1,49.56634304
1,47.05361099
1,50.46704722
1,50.88235294
2,50.80998666
2,31.19815668
1,40.74074074
1,53.13852814
1,47.77039848
2,44.50428397
2,47.27399814
2,43.18181818
2,52.7016129
1,91.2397217
2,55.55555556
2,45.37993921
1,39.55627706
1,97.18309859
2,45.44106746
2,49.67672414
2,32.30769231
2,30.3030303
5,33.8028169
5,28.57142857
5,30.43478261
5,25.71428571
5,37.31343284
2,26.66666667
2,27.90697674
1,96.55172414
1,38.30892773
2,43.26695116
2,53.55762888
1,62.79069767
2,91.42857143
2,92.77558191
1,25.86206897
1,85.35147392
1,98.30508475
2,47.82608696
2,31.25
2,91.66666667
2,96.77419355
1,34.14634146
2,46.15384615
2,40.95634096
1,31.36259417
1,52.18318874
7,45.4954955
7,45.11111111
7,32.8391401
7,48.68421053
7,38.18433818
7,42.20779221
7,40.51899593
1,59.68726163
5,69.74789916
5,48.52941176
5,39.13837167
5,59.48051948
5,44.17249417
2,36.51960784
2,42.59259259
3,55.26315789
3,46.59028914
3,53.33333333
4,50.70853015
4,51.61290323
4,46.22710623
4,46.80851064
1,60.37567084
1,35.84142395
4,30.76923077
4,39.39622642
4,46.58584859
4,37.39463602
1,32.10052157
1,27.99145299
1,65.28340081
1,96
1,93.33333333
1,89.78542873
1,27.41935484
1,92.65367316
1,36.36363636
1,36.36363636
1,37.23404255
2,88.68085106
2,92.57263355
1,67.72815534
1,35.00267523
1,84.61538462
1,43.02325581
1,28.125
1,40.91680815
1,79.65367965
2,92.49382716
2,92.27344159
1,90.625
1,47.22222222
6,93.87755102
6,91.66666667
6,96.61016949
6,97.05882353
6,80
6,77.14285714
1,50
2,67.82608696
2,67.89098265
1,86.65318504
1,92
1,92.46112238
2,73.17073171
2,41.00529101
1,77.74327122
2,30.35343035
2,45.45454545
1,28.10559006
1,77.5862069
1,46.6991342
1,76.69779287
34,93.75
34,80.0284495
34,85.71428571
34,57.5161772
34,51.73611111
34,92.5
34,70.81535807
34,65.31531532
34,54.16666667
34,84.61538462
34,92.15686275
34,84.31776557
34,78.26086957
34,77.27272727
34,31.25
34,93.5483871
34,84.44444444
34,91.64021164
34,91.6751614
34,90.24561404
34,95.83961411
34,93.33333333
34,81.46616541
34,94.73684211
34,86.36363636
34,94.61050725
